query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,typical_time_spent,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Hope Ranch Apartments,https://www.essexapartmenthomes.com/apartments/santa-barbara/hope-ranch?sc_camp=2648D1300BEC431BB11EB86F02F52DBD,Apartment building,"Apartment building, Apartment complex, Apartment rental agency, Housing complex",Apartment complex,+1 805-465-7375,"3999 Via Lucero, Santa Barbara, CA 93110",Hope,3999 Via Lucero,Santa Barbara,93110,California,California,United States of America,US,34.4414939,-119.7546157,America/Los_Angeles,,FALSE,4,36,"https://search.google.com/local/reviews?placeid=ChIJb1NyqDoV6YARaDnX-HhNZ1M&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,8,0,1,2,25,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h_5-tuORwFhWjWux1eFfXQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=54.286564&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipNX0hib3eeTwLndNNO-_xQnAsS3aUVMt_ZgBTru=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM""}",Sunday:Closed|Monday:9AM-6PM|Tuesday:9AM-6PM|Wednesday:10AM-6PM|Thursday:9AM-6PM|Friday:9AM-6PM|Saturday:9AM-6PM,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,https://lh6.googleusercontent.com/-b4EyBnDmtOc/AAAAAAAAAAI/AAAAAAAAAAA/ly9wLzRrrns/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,118172370180684997232,Hope Ranch Apartments,https://www.google.com/maps/contrib/118172370180684997232,,,,,"https://www.google.com/maps/place/Hope+Ranch+Apartments/@34.4414939,-119.75461569999999,14z/data=!4m8!1m2!2m1!1sHope+Ranch+Apartments!3m4!1s0x80e9153aa872536f:0x53674d78f8d73968!8m2!3d34.4414939!4d-119.75461569999999",ChIJb1NyqDoV6YARaDnX-HhNZ1M,0x80e9153aa872536f:0x53674d78f8d73968,6009857409715485032,6009857409715485032,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Park East Apartments,http://www.parkeastrentals.com/,Apartment building,"Apartment building, Apartments",Apartment building,+1 805-965-3554,"1419 Laguna St, Santa Barbara, CA 93101",Upper East,1419 Laguna St,Santa Barbara,93101,California,California,United States of America,US,34.4298026,-119.703316,America/Los_Angeles,,FALSE,5,1,"https://search.google.com/local/reviews?placeid=ChIJFQBNoIYU6YAR7jFzSugcLmo&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,0,0,0,0,1,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jzcMrRTEDVfNBTVNEwtG_Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=200.0026&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jzcMrRTEDVfNBTVNEwtG_Q&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=200.0026&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,,FALSE,None,Park East Apartments,,,,,,"https://www.google.com/maps/place/Park+East+Apartments/@34.429802599999995,-119.703316,14z/data=!4m8!1m2!2m1!1sPark+East+Apartments!3m4!1s0x80e91486a04d0015:0x6a2e1ce84a7331ee!8m2!3d34.429802599999995!4d-119.703316",ChIJFQBNoIYU6YAR7jFzSugcLmo,0x80e91486a04d0015:0x6a2e1ce84a7331ee,7651084600956105198,7651084600956105198,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Rancho Apartments,,Apartment building,Apartment building,Apartment building,+1 805-964-4016,"170 Old Mill Rd UNIT 17, Santa Barbara, CA 93110",None,170 Old Mill Rd UNIT 17,Santa Barbara,93110,California,California,United States of America,US,34.4421859,-119.7644206,America/Los_Angeles,,FALSE,5,3,"https://search.google.com/local/reviews?placeid=ChIJN1TTFTYV6YARKysHfqDgOtk&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,0,0,0,0,3,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gWhsIvA0At97HvUhOD5gLA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=149.96936&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gWhsIvA0At97HvUhOD5gLA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=149.96936&pitch=0&thumbfov=100,,"{""Sunday"": ""Closed"", ""Monday"": ""8:30AM-12PM,1-5:30PM"", ""Tuesday"": ""8:30AM-12PM,1-5:30PM"", ""Wednesday"": ""8:30AM-12PM,1-5:30PM"", ""Thursday"": ""8:30AM-12PM,1-5:30PM"", ""Friday"": ""8:30AM-12PM,1-5:30PM"", ""Saturday"": ""Closed""}","Sunday:Closed|Monday:8:30AM-12PM,1-5:30PM|Tuesday:8:30AM-12PM,1-5:30PM|Wednesday:8:30AM-12PM,1-5:30PM|Thursday:8:30AM-12PM,1-5:30PM|Friday:8:30AM-12PM,1-5:30PM|Saturday:Closed",,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Rancho Apartments,,,,,,"https://www.google.com/maps/place/Rancho+Apartments/@34.4421859,-119.7644206,14z/data=!4m8!1m2!2m1!1sRancho+Apartments!3m4!1s0x80e9153615d35437:0xd93ae0a07e072b2b!8m2!3d34.4421859!4d-119.7644206",ChIJN1TTFTYV6YARKysHfqDgOtk,0x80e9153615d35437:0xd93ae0a07e072b2b,15653070434793368363,-2793673638916183253,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Storke Family Student Housing Apartments,https://www.housing.ucsb.edu/housing-options/options-filter/storke-family,Student housing center,Student housing center,Student housing center,+1 805-893-2617,"786 Laurel Walk, Goleta, CA 93117",None,786 Laurel Walk,Goleta,93117,California,California,United States of America,US,34.4225536,-119.8628472,America/Los_Angeles,,FALSE,4.3,10,"https://search.google.com/local/reviews?placeid=ChIJF__rX18_6YARkCR-7CjxvrY&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,0,0,3,1,6,16,https://lh5.googleusercontent.com/p/AF1QipOKOINzLGLZ5INjUDMl9U2ZEz0Dr-uOuN44SHbf=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOKOINzLGLZ5INjUDMl9U2ZEz0Dr-uOuN44SHbf=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""8AM-12PM,1-5PM"", ""Tuesday"": ""8AM-12PM,1-5PM"", ""Wednesday"": ""8AM-12PM,1-5PM"", ""Thursday"": ""8AM-12PM,1-5PM"", ""Friday"": ""8AM-12PM,1-5PM"", ""Saturday"": ""Closed""}","Sunday:Closed|Monday:8AM-12PM,1-5PM|Tuesday:8AM-12PM,1-5PM|Wednesday:8AM-12PM,1-5PM|Thursday:8AM-12PM,1-5PM|Friday:8AM-12PM,1-5PM|Saturday:Closed",,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Storke Family Student Housing Apartments,,,,,,"https://www.google.com/maps/place/Storke+Family+Student+Housing+Apartments/@34.4225536,-119.86284719999999,14z/data=!4m8!1m2!2m1!1sStorke+Family+Student+Housing+Apartments!3m4!1s0x80e93f5f5febff17:0xb6bef128ec7e2490!8m2!3d34.4225536!4d-119.86284719999999",ChIJF__rX18_6YARkCR-7CjxvrY,0x80e93f5f5febff17:0xb6bef128ec7e2490,13168227518546584720,-5278516555162966896,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Villa La Cumbre,,Apartment building,Apartment building,Apartment building,,"175 S La Cumbre Ln, Santa Barbara, CA 93105",North State,175 S La Cumbre Ln,Santa Barbara,93105,California,California,United States of America,US,34.437905,-119.7516972,America/Los_Angeles,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZTPUUAu0YgUnYRvwDW0meA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=254.9457&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZTPUUAu0YgUnYRvwDW0meA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=254.9457&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,,FALSE,None,Villa La Cumbre,,,,,,"https://www.google.com/maps/place/Villa+La+Cumbre/@34.437905,-119.7516972,14z/data=!4m8!1m2!2m1!1sVilla+La+Cumbre!3m4!1s0x80e915d533ffd961:0x4eed39eb9e844a5c!8m2!3d34.437905!4d-119.7516972",ChIJYdn_M9UV6YARXEqEnus57U4,0x80e915d533ffd961:0x4eed39eb9e844a5c,5687265588578372188,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Merhoo,,Apartment building,Apartment building,Apartment building,,"429 W Valerio St, Santa Barbara, CA 93101",Oak Park,429 W Valerio St,Santa Barbara,93101,California,California,United States of America,US,34.4227783,-119.7158919,America/Los_Angeles,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RFztoplxd_zW5whisJTjIg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=137.36275&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RFztoplxd_zW5whisJTjIg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=137.36275&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,,FALSE,None,Merhoo,,,,,,"https://www.google.com/maps/place/Merhoo/@34.4227783,-119.71589189999999,14z/data=!4m8!1m2!2m1!1sMerhoo!3m4!1s0x80e9148a5cff1e25:0x3bf590d9a3e4e02e!8m2!3d34.4227783!4d-119.71589189999999",ChIJJR7_XIoU6YARLuDko9mQ9Ts,0x80e9148a5cff1e25:0x3bf590d9a3e4e02e,4320518681963847726,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Danforthe Drive,,Apartment building,Apartment building,Apartment building,,"073-030-020, Goleta, CA 93117",None,073-030-020,Goleta,93117,CA,California,United States of America,US,34.4324745,-119.8728155,America/Los_Angeles,,FALSE,,,,,,,,,,,,,,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Danforthe Drive,,,,,,"https://www.google.com/maps/place/Danforthe+Drive/@34.4324745,-119.8728155,14z/data=!4m8!1m2!2m1!1sDanforthe+Drive!3m4!1s0x80e941c6e9c8bccb:0xaa60bc758db1e0f2!8m2!3d34.4324745!4d-119.8728155",ChIJy7zI6cZB6YAR8uCxjXW8YKo,0x80e941c6e9c8bccb:0xaa60bc758db1e0f2,12277019797286412530,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Toluca Village,,Apartment building,Apartment building,Apartment building,,"555 Storke Rd, Goleta, CA 93117",None,555 Storke Rd,Goleta,93117,California,California,United States of America,US,34.4199309,-119.8705469,America/Los_Angeles,,FALSE,,,,,,,,,,,2,https://lh5.googleusercontent.com/p/AF1QipMBKrefyarQCYiJPzjgjHJfoQMmKegpn-d5MO4-=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMBKrefyarQCYiJPzjgjHJfoQMmKegpn-d5MO4-=w1600-h1000-k-no,,,,,,OPERATIONAL,{},,,,,,FALSE,None,Toluca Village,,,,,,"https://www.google.com/maps/place/Toluca+Village/@34.4199309,-119.8705469,14z/data=!4m8!1m2!2m1!1sToluca+Village!3m4!1s0x80e93f57fcce2c47:0xceaaa2e9aec9b2e9!8m2!3d34.4199309!4d-119.8705469",ChIJRyzO_Fc_6YAR6bLJrumiqs4,0x80e93f57fcce2c47:0xceaaa2e9aec9b2e9,14891894242397500137,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Edgerly Apartments-Hotel,http://www.bfsb.org/,Apartment building,Apartment building,Apartment building,+1 805-965-4541,"105 W Sola St, Santa Barbara, CA 93101",Santa Barbara Downtown,105 W Sola St,Santa Barbara,93101,California,California,United States of America,US,34.4237747,-119.7083511,America/Los_Angeles,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VUJn4YeyCY9i0Snj_GxpXA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=171.06729&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VUJn4YeyCY9i0Snj_GxpXA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=171.06729&pitch=0&thumbfov=100,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-4PM"", ""Tuesday"": ""9AM-4PM"", ""Wednesday"": ""9AM-4PM"", ""Thursday"": ""9AM-4PM"", ""Friday"": ""9AM-4PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-4PM|Tuesday:9AM-4PM|Wednesday:9AM-4PM|Thursday:9AM-4PM|Friday:9AM-4PM|Saturday:Closed,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Edgerly Apartments-Hotel,,,,,,"https://www.google.com/maps/place/Edgerly+Apartments-Hotel/@34.423774699999996,-119.7083511,14z/data=!4m8!1m2!2m1!1sEdgerly+Apartments-Hotel!3m4!1s0x80e91488024980a1:0x9ca9403c48535f22!8m2!3d34.423774699999996!4d-119.7083511",ChIJoYBJAogU6YARIl9TSDxAqZw,0x80e91488024980a1:0x9ca9403c48535f22,11288624568636497698,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Havasu Village,,Apartment building,Apartment building,Apartment building,,"555 Storke Rd, Goleta, CA 93117",None,555 Storke Rd,Goleta,93117,California,California,United States of America,US,34.4197905,-119.8721916,America/Los_Angeles,,FALSE,,,,,,,,,,,,,,,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",Sunday:Open 24 hours|Monday:Open 24 hours|Tuesday:Open 24 hours|Wednesday:Open 24 hours|Thursday:Open 24 hours|Friday:Open 24 hours|Saturday:Open 24 hours,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,Havasu Village,,,,,,"https://www.google.com/maps/place/Havasu+Village/@34.4197905,-119.8721916,14z/data=!4m8!1m2!2m1!1sHavasu+Village!3m4!1s0x80e93f57d09434d5:0x5183ae4ff0eda514!8m2!3d34.4197905!4d-119.8721916",ChIJ1TSU0Fc_6YARFKXt8E-ug1E,0x80e93f57d09434d5:0x5183ae4ff0eda514,5873729997389014292,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Nacimiento Village,,Apartment building,Apartment building,Apartment building,,"555 Storke Rd, Goleta, CA 93117",None,555 Storke Rd,Goleta,93117,California,California,United States of America,US,34.4202527,-119.8712663,America/Los_Angeles,,FALSE,,,,,,,,,,,2,https://lh5.googleusercontent.com/p/AF1QipM1MnSHzIZMJMbeuv8QWDyGLm24hUyx5bAbTXXX=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipM1MnSHzIZMJMbeuv8QWDyGLm24hUyx5bAbTXXX=w1600-h1000-k-no,,,,,,OPERATIONAL,{},,,,,,FALSE,None,Nacimiento Village,,,,,,"https://www.google.com/maps/place/Nacimiento+Village/@34.4202527,-119.87126629999999,14z/data=!4m8!1m2!2m1!1sNacimiento+Village!3m4!1s0x80e93f57d0944057:0xe088b49582e0b566!8m2!3d34.4202527!4d-119.87126629999999",ChIJV0CU0Fc_6YARZrXggpW0iOA,0x80e93f57d0944057:0xe088b49582e0b566,16179380215567398246,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",ABChatel,http://www.abchatel.com/_english/contactUs.html,Apartment building,Apartment building,Apartment building,+1 805-964-0403,"4535 Auhay Dr, Santa Barbara, CA 93110",None,4535 Auhay Dr,Santa Barbara,93110,California,California,United States of America,US,34.4369414,-119.7760876,America/Los_Angeles,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KU495SPIIhBTVqDJPrucrw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=154.90259&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KU495SPIIhBTVqDJPrucrw&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=154.90259&pitch=0&thumbfov=100,,,,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",,,,,,FALSE,None,ABChatel,,,,,,"https://www.google.com/maps/place/ABChatel/@34.436941399999995,-119.7760876,14z/data=!4m8!1m2!2m1!1sABChatel!3m4!1s0x80e9154fea515555:0x65ec92c108d30ef6!8m2!3d34.436941399999995!4d-119.7760876",ChIJVVVR6k8V6YAR9g7TCMGS7GU,0x80e9154fea515555:0x65ec92c108d30ef6,7344406450108829430,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Cliff Apartments,,Apartment building,Apartment building,Apartment building,+1 805-963-5611,"1918 Red Rose Way # 8, Santa Barbara, CA 93109",Alta Mesa,1918 Red Rose Way # 8,Santa Barbara,93109,California,California,United States of America,US,34.402956,-119.7223074,America/Los_Angeles,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XqTjjPtE1yyPhnglWpBr1Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=338.0587&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XqTjjPtE1yyPhnglWpBr1Q&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=338.0587&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,,FALSE,None,Cliff Apartments,,,,,,"https://www.google.com/maps/place/Cliff+Apartments/@34.402955999999996,-119.72230739999999,14z/data=!4m8!1m2!2m1!1sCliff+Apartments!3m4!1s0x80e91441a77f22e1:0xb42b67c0fc7d41e1!8m2!3d34.402955999999996!4d-119.72230739999999",ChIJ4SJ_p0EU6YAR4UF9_MBnK7Q,0x80e91441a77f22e1:0xb42b67c0fc7d41e1,12982584429393035745,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",BANK OWNED HOMES,,Apartment building,Apartment building,Apartment building,,"3868 State St, Santa Barbara, CA 93105",North State,3868 State St,Santa Barbara,93105,California,California,United States of America,US,34.4407978,-119.7494373,America/Los_Angeles,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vQNwCMCB060rABSgvKpQJQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=2.5787785&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vQNwCMCB060rABSgvKpQJQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=2.5787785&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,,FALSE,None,BANK OWNED HOMES,,,,,,"https://www.google.com/maps/place/BANK+OWNED+HOMES/@34.4407978,-119.7494373,14z/data=!4m8!1m2!2m1!1sBANK+OWNED+HOMES!3m4!1s0x80e91525cb8eb86d:0xebe3761b2c751dab!8m2!3d34.4407978!4d-119.7494373",ChIJbbiOyyUV6YARqx11LBt24-s,0x80e91525cb8eb86d:0xebe3761b2c751dab,16997559277708451243,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Mediterranean Apartments,,Apartment building,Apartment building,Apartment building,+1 805-687-6433,"2400 De La Vina St #10, Santa Barbara, CA 93105",Oak Park,2400 De La Vina St #10,Santa Barbara,93105,California,California,United States of America,US,34.4329845,-119.7217681,America/Los_Angeles,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UVwMR35yF6F_J0YJ3BuFSA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=31.710758&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UVwMR35yF6F_J0YJ3BuFSA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=31.710758&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,,FALSE,None,Mediterranean Apartments,,,,,,"https://www.google.com/maps/place/Mediterranean+Apartments/@34.432984499999996,-119.72176809999999,14z/data=!4m8!1m2!2m1!1sMediterranean+Apartments!3m4!1s0x80e914ecfa5248f7:0x9b21e8f182fc1c0a!8m2!3d34.432984499999996!4d-119.72176809999999",ChIJ90hS-uwU6YARChz8gvHoIZs,0x80e914ecfa5248f7:0x9b21e8f182fc1c0a,11178471874092604426,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Aadvantage Suites,http://www.aadvantagesuites.com/,Furnished apartment building,"Furnished apartment building, Short term apartment rental agency",Furnished apartment building,+1 248-635-7796,"3999 Via Lucero, Santa Barbara, CA 93110",Hope,3999 Via Lucero,Santa Barbara,93110,California,California,United States of America,US,34.4414628,-119.7551659,America/Los_Angeles,,FALSE,4,1,"https://search.google.com/local/reviews?placeid=ChIJrXu-CTAV6YARynfJwLqs2DM&q=apartment+building,+University+of+California,+Santa+Barbara,+Santa+Barbara,+CA+93106&authuser=0&hl=en&gl=US",,,0,0,0,1,0,24,https://lh5.googleusercontent.com/p/AF1QipMmO-z9OJQKarZr4SLtEtPX7xko5bCn26W8ZwwU=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMmO-z9OJQKarZr4SLtEtPX7xko5bCn26W8ZwwU=w1600-h1000-k-no,,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""Closed""}",Sunday:Closed|Monday:9AM-5PM|Tuesday:9AM-5PM|Wednesday:9AM-5PM|Thursday:9AM-5PM|Friday:9AM-5PM|Saturday:Closed,,,OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Other"": {""Identifies as women-owned"": true}}",,,https://lh6.googleusercontent.com/-IgCNw-r3xQw/AAAAAAAAAAI/AAAAAAAAAAA/4H7g8WiILnA/s44-p-k-no-ns-nd/photo.jpg,,,TRUE,116539201863235994855,Aadvantage Suites,https://www.google.com/maps/contrib/116539201863235994855,,,,,"https://www.google.com/maps/place/Aadvantage+Suites/@34.4414628,-119.7551659,14z/data=!4m8!1m2!2m1!1sAadvantage+Suites!3m4!1s0x80e9153009be7bad:0x33d8acbac0c977ca!8m2!3d34.4414628!4d-119.7551659",ChIJrXu-CTAV6YARynfJwLqs2DM,0x80e9153009be7bad:0x33d8acbac0c977ca,3735925809002149834,3735925809002149834,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Kamunity Properties,,Apartment building,Apartment building,Apartment building,+1 805-682-5008,"3760 State St # 100, Santa Barbara, CA 93105",San Roque,3760 State St # 100,Santa Barbara,93105,California,California,United States of America,US,34.4414198,-119.7446184,America/Los_Angeles,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1Ob8OyZjMyjdwpy_s2UZdg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=345.49664&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1Ob8OyZjMyjdwpy_s2UZdg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=345.49664&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,,FALSE,None,Kamunity Properties,,,,,,"https://www.google.com/maps/place/Kamunity+Properties/@34.4414198,-119.7446184,14z/data=!4m8!1m2!2m1!1sKamunity+Properties!3m4!1s0x80e915270f092c23:0x9591ae9a379cfe64!8m2!3d34.4414198!4d-119.7446184",ChIJIywJDycV6YARZP6cN5qukZU,0x80e915270f092c23:0x9591ae9a379cfe64,10777587360655539812,None,
"apartment building, University of California, Santa Barbara, Santa Barbara, CA 93106",Casa Pequena Apartments,,Apartment building,Apartment building,Apartment building,,"1515 State St, Santa Barbara, CA 93101",Oak Park,1515 State St,Santa Barbara,93101,California,California,United States of America,US,34.4264818,-119.7090977,America/Los_Angeles,,FALSE,,,,,,,,,,,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sNub9qRqOC9QKUG1hDDorQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=226.41394&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sNub9qRqOC9QKUG1hDDorQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=226.41394&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,,FALSE,None,Casa Pequena Apartments,,,,,,"https://www.google.com/maps/place/Casa+Pequena+Apartments/@34.4264818,-119.7090977,14z/data=!4m8!1m2!2m1!1sCasa+Pequena+Apartments!3m4!1s0x80e914888d6a1eb1:0x3b8c85f0cb8ec819!8m2!3d34.4264818!4d-119.7090977",ChIJsR5qjYgU6YARGciOy_CFjDs,0x80e914888d6a1eb1:0x3b8c85f0cb8ec819,4290951814231017497,None,
